height,img_name,object_type,width,xmax,xmin,ymax,ymin,Gun,Knife,Pliers,Scissors,Wrench,area
442,P07032.jpg,Pliers,245,179.93599999999995,142.891,389.759,301.666,0,0,1,0,0,3263.405184999997
442,P07032.jpg,Pliers,245,176.82299999999995,96.506,228.426,141.87,0,0,1,0,0,6951.918251999994
469,P07044.jpg,Pliers,521,354.1740000000001,199.264,245.641,139.124,0,0,1,0,0,16500.54847000001
1003,P07050.jpg,Wrench,1500,886.2769999999998,695.68,801.935,692.686,0,0,0,0,1,20822.53165299997
1003,P07050.jpg,Wrench,1500,869.123,770.013,861.209,804.26,0,0,0,0,1,5644.215389999997
407,P07069.jpg,Scissors,300,268.742,201.271,260.329,158.461,0,0,0,1,0,6873.135828000003
407,P07069.jpg,Scissors,300,256.925,225.667,281.08,196.662,0,0,0,1,0,2638.737844
612,P07075.jpg,Wrench,309,229.689,102.869,589.307,404.927,0,0,0,0,1,23383.0716
612,P07075.jpg,Wrench,309,245.394,116.219,533.993,471.587,0,0,0,0,1,8061.295050000009
612,P07075.jpg,Wrench,309,244.216,102.869,535.411,485.771,0,0,0,0,1,7016.465079999991
612,P07075.jpg,Wrench,309,200.634,110.722,579.379,524.065,0,0,0,0,1,4973.392367999996
612,P07075.jpg,Wrench,309,254.424,173.543,560.941,526.192,0,0,0,0,1,2810.533869000002
257,P07102.jpg,Knife,281,200.663,130.681,153.06799999999996,89.637,0,1,0,0,0,4439.028241999997
616,P07122.jpg,Wrench,555,303.24,167.84,578.169,539.625,0,0,0,0,1,5218.857599999998
616,P07122.jpg,Wrench,555,255.991,122.001,489.659,456.825,0,0,0,0,1,4399.42766
479,P07130.jpg,Knife,569,274.017,168.459,321.9240000000001,274.19,0,1,0,0,0,5038.70557200001
607,P07134.jpg,Pliers,918,495.74300000000005,454.917,486.022,372.078,0,0,1,0,0,4651.877744000009
659,P07141.jpg,Pliers,518,192.851,100.046,604.783,494.823,0,0,1,0,0,10204.837800000003
415,P07143.jpg,Pliers,618,420.9,316.46,302.955,184.177,0,0,1,0,0,12405.174319999998
389,P07144.jpg,Scissors,614,368.244,312.851,302.906,234.392,0,0,0,1,0,3795.1960020000024
1025,P07158.jpg,Pliers,1020,718.018,680.432,823.0880000000002,659.183,0,0,1,0,0,6160.533330000009
707,P07163.jpg,Pliers,704,212.9,84.98100000000002,403.064,330.971,0,0,1,0,0,9222.064467
707,P07163.jpg,Pliers,704,250.47,75.141,499.733,341.621,0,0,1,0,0,27721.618848000006
531,P07171.jpg,Pliers,654,250.963,181.159,295.342,148.286,0,0,1,0,0,10265.097023999999
853,P07175.jpg,Wrench,782,587.245,329.891,626.654,557.465,0,0,0,0,1,17806.06590599999
853,P07175.jpg,Wrench,782,605.131,372.61800000000005,649.387,589.094,0,0,0,0,1,14018.90630899997
853,P07175.jpg,Wrench,782,564.391,343.802,663.225,617.758,0,0,0,0,1,10029.520062999994
535,P07177.jpg,Wrench,780,598.628,366.709,327.323,275.249,0,0,0,0,1,12076.950005999992
535,P07177.jpg,Wrench,780,560.966,339.949,345.301,298.187,0,0,0,0,1,10412.994937999994
535,P07177.jpg,Wrench,780,588.717,325.083,310.585,242.393,0,0,0,0,1,17977.72972799999
683,P07195.jpg,Pliers,718,239.942,110.391,474.064,317.362,0,0,1,0,0,20300.900801999996
613,P07202.jpg,Pliers,977,936.033,835.4780000000002,368.652,226.59,0,0,1,0,0,14285.044409999975
613,P07202.jpg,Wrench,977,849.133,780.855,426.1880000000001,333.847,0,0,0,0,1,6304.85879800001
926,P07204.jpg,Pliers,525,450.953,376.239,847.671,638.436,0,0,1,0,0,15632.783790000001
516,P07211.jpg,Scissors,645,352.414,302.421,371.903,240.959,0,0,0,1,0,6546.283392
516,P07211.jpg,Scissors,645,326.188,273.736,384.459,241.557,0,0,0,1,0,7495.495704000001
368,P07216.jpg,Scissors,296,230.18,152.701,276.746,207.666,0,0,0,1,0,5352.24932
518,P07233.jpg,Scissors,1046,693.789,587.461,233.49,202.878,0,0,0,1,0,3254.9127360000016
708,P07249.jpg,Scissors,372,270.846,228.305,543.9209999999998,465.163,0,0,0,1,0,3350.444077999992
425,P07257.jpg,Pliers,443,347.87,248.801,380.67800000000005,303.36,0,0,1,0,0,7659.816942000005
980,P07261.jpg,Pliers,354,174.976,85.914,802.8510000000001,688.158,0,0,1,0,0,10214.787966000009
980,P07261.jpg,Pliers,354,291.476,197.466,828.9689999999998,769.919,0,0,1,0,0,5551.290499999985
980,P07261.jpg,Pliers,354,279.781,139.891,847.138,747.207,0,0,1,0,0,13979.347590000007
882,P07265.jpg,Scissors,809,111.019,31.867,678.6189999999998,583.571,0,0,0,1,0,7523.2392959999825
989,P07269.jpg,Pliers,1483,111.178,52.762,644.053,566.125,0,0,1,0,0,4552.242047999999
607,P07280.jpg,Scissors,449,268.715,205.958,476.878,388.255,0,0,0,1,0,5561.713610999997
607,P07281.jpg,Scissors,450,268.17,204.13,469.845,384.73800000000006,0,0,0,1,0,5450.25228
476,P07283.jpg,Scissors,450,271.601,202.986,340.315,260.89,0,0,0,1,0,5449.7463750000015
658,P07293.jpg,Pliers,533,429.38,355.559,448.324,314.132,0,0,1,0,0,9906.187631999996
614,P07296.jpg,Pliers,444,371.222,240.335,211.307,145.14,0,0,1,0,0,8660.400128999998
604,P07300.jpg,Scissors,672,486.709,444.015,232.362,158.874,0,0,0,1,0,3137.496672000001
636,P07303.jpg,Pliers,311,254.886,114.995,419.333,367.008,0,0,1,0,0,7319.796575000006
636,P07303.jpg,Pliers,311,272.668,148.98,423.017,353.006,0,0,1,0,0,8659.520568000004
442,P07306.jpg,Pliers,431,238.775,146.222,390.783,321.641,0,0,1,0,0,6399.299526
523,P07312.jpg,Pliers,1120,606.252,496.671,358.767,283.014,0,0,1,0,0,8301.089492999996
421,P07314.jpg,Pliers,525,158.767,22.681,326.36,281.48,0,0,1,0,0,6107.539679999999
663,P07318.jpg,Scissors,441,263.367,206.771,397.185,351.09,0,0,0,1,0,2608.792620000003
440,P07333.jpg,Pliers,707,682.745,615.368,259.513,153.975,0,0,1,0,0,7110.833825999994
439,P07334.jpg,Pliers,706,682.676,612.7040000000002,260.958,150.572,0,0,1,0,0,7723.929191999987
1035,P07342.jpg,Pliers,1500,611.817,440.28,844.311,751.9639999999998,0,0,1,0,0,15840.927339000038
1017,P07345.jpg,Pliers,914,650.368,514.488,793.095,751.8489999999998,0,0,1,0,0,5604.506480000028
1017,P07345.jpg,Pliers,914,527.263,478.485,849.66,753.028,0,0,1,0,0,4713.5156959999995
1008,P07348.jpg,Wrench,1500,200.127,142.94799999999995,798.925,678.6189999999998,0,0,0,0,1,6878.976774000016
811,P07363.jpg,Pliers,663,428.802,346.24300000000005,544.112,450.138,0,0,1,0,0,7758.399465999996
551,P07367.jpg,Pliers,512,439.136,392.295,427.137,356.905,0,0,1,0,0,3289.737112000002
369,P07373.jpg,Pliers,479,455.263,261.715,217.637,118.439,0,0,1,0,0,19199.574504
491,P07374.jpg,Pliers,590,562.262,371.093,221.889,119.479,0,0,1,0,0,19577.617289999995
731,P07381.jpg,Pliers,1062,331.959,182.173,420.981,360.841,0,0,1,0,0,9008.130039999998
731,P07381.jpg,Pliers,1062,352.201,192.968,470.957,408.276,0,0,1,0,0,9980.883672999998
731,P07381.jpg,Pliers,1062,425.07,271.235,482.816,395.57,0,0,1,0,0,13421.488409999994
731,P07382.jpg,Pliers,1062,431.817,265.837,487.898,394.723,0,0,1,0,0,15465.186500000003
731,P07382.jpg,Pliers,1062,331.959,182.173,421.829,359.994,0,0,1,0,0,9262.017309999997
731,P07382.jpg,Pliers,1062,354.9,192.968,473.4980000000001,405.735,0,0,1,0,0,10972.998116000013
594,P07387.jpg,Pliers,735,440.8130000000001,354.892,499.703,411.601,0,0,1,0,0,7569.811942000008
707,P07391.jpg,Pliers,733,438.682,354.858,504.649,411.256,0,0,1,0,0,7828.574832000004
427,P07393.jpg,Pliers,469,420.133,333.723,175.15400000000002,50.963,0,0,1,0,0,10731.344309999999
391,P07395.jpg,Pliers,477,429.11800000000005,268.502,191.196,53.00899999999999,0,0,1,0,0,22195.04319200001
475,P07396.jpg,Wrench,935,553.634,371.861,246.582,189.34,0,0,0,0,1,10405.050066
563,P07415.jpg,Pliers,888,734.546,607.044,380.335,269.431,0,0,1,0,0,14140.481808000008
563,P07415.jpg,Pliers,888,785.321,700.696,349.673,263.56,0,0,1,0,0,7287.312625
563,P07415.jpg,Pliers,888,666.846,573.194,388.163,237.465,0,0,1,0,0,14113.169096000007
563,P07415.jpg,Pliers,888,818.043,660.076,384.249,309.878,0,0,1,0,0,11748.163757000006
559,P07422.jpg,Pliers,852,768.64,586.765,252.61900000000003,174.89,0,0,1,0,0,14136.961875000008
559,P07422.jpg,Pliers,852,755.6489999999999,572.691,261.687,154.81,0,0,1,0,0,19554.002165999987
943,P07425.jpg,Scissors,1426,797.255,677.6669999999998,706.977,512.476,0,0,0,1,0,23259.985588000036
971,P07427.jpg,Wrench,910,831.372,698.3989999999999,579.45,529.943,0,0,0,0,1,6583.094311000012
971,P07427.jpg,Wrench,910,840.623,640.5840000000002,529.943,472.561,0,0,0,0,1,11478.637897999994
971,P07427.jpg,Wrench,910,841.779,573.52,509.691,428.68,0,0,0,0,1,21731.929848999993
971,P07427.jpg,Pliers,910,861.436,701.868,441.057,320.666,0,0,1,0,0,19210.551088
971,P07427.jpg,Pliers,910,834.841,711.118,448.93300000000005,387.05,0,0,1,0,0,7656.350409000002
1006,P07434.jpg,Pliers,880,702.211,616.112,822.985,673.775,0,0,1,0,0,12846.83179000001
897,P07435.jpg,Wrench,876,833.703,781.388,772.2719999999998,649.623,0,0,0,0,1,6416.382434999981
897,P07435.jpg,Wrench,876,820.346,700.132,745.248,657.939,0,0,0,0,1,10495.764126000015
897,P07435.jpg,Pliers,876,837.0419999999998,727.959,850.227,687.0419999999998,0,0,1,0,0,17800.709354999995
751,P07438.jpg,Pliers,436,249.855,98.612,695.306,586.528,0,0,1,0,0,16451.911054000004
546,P07439.jpg,Pliers,439,325.206,211.97,512.4680000000002,378.341,0,0,1,0,0,15188.004972000022
664,P07440.jpg,Pliers,632,485.845,356.5540000000001,316.2270000000001,219.282,0,0,1,0,0,12534.115995000004
664,P07440.jpg,Pliers,632,602.2869999999998,431.23800000000006,329.307,212.357,0,0,1,0,0,20004.180549999975
596,P07486.jpg,Pliers,709,581.975,522.516,385.36300000000006,279.699,0,0,1,0,0,6282.675776000009
664,P07506.jpg,Pliers,720,577.281,433.647,424.714,261.599,0,0,1,0,0,23428.859909999996
588,P07514.jpg,Pliers,323,193.307,137.49,461.27,355.662,0,0,1,0,0,5894.721735999998
1035,P07520.jpg,Wrench,1500,920.584,707.1160000000001,632.034,563.673,0,0,0,0,1,14592.885947999988
1035,P07520.jpg,Wrench,1500,909.149,737.6110000000001,821.5239999999999,781.947,0,0,0,0,1,6788.959425999976
595,P07526.jpg,Pliers,446,164.34599999999998,62.338,451.593,262.683,0,0,1,0,0,19270.33128
595,P07526.jpg,Pliers,446,227.25,102.008,441.941,282.677,0,0,1,0,0,19946.541887999996
595,P07526.jpg,Pliers,446,229.517,105.408,406.779,255.098,0,0,1,0,0,18824.977228999996
595,P07526.jpg,Pliers,446,174.546,31.736,407.468,219.247,0,0,1,0,0,26879.84101
941,P07531.jpg,Wrench,1500,1029.225,796.696,724.0139999999999,629.151,0,0,0,0,1,22058.398526999976
941,P07531.jpg,Wrench,1500,1052.097,840.534,694.574,594.258,0,0,0,0,1,21223.153907999982
1019,P07532.jpg,Wrench,475,389.898,178.653,571.49,402.641,0,0,0,0,1,35668.50700500001
363,P07554.jpg,Pliers,481,270.753,149.74,225.876,169.092,0,0,1,0,0,6871.602191999998
420,P07556.jpg,Scissors,454,116.529,64.033,293.951,228.737,0,0,0,1,0,3423.474144000001
378,P07558.jpg,Pliers,565,239.784,115.584,238.71400000000003,135.782,0,0,1,0,0,12784.154400000001
701,P07561.jpg,Pliers,803,275.48900000000003,230.595,412.64,300.545,0,0,1,0,0,5032.392930000003
660,P07565.jpg,Wrench,822,365.565,54.313,374.739,287.555,0,0,0,0,1,27136.19436799999
1035,P07574.jpg,Wrench,522,499.449,285.21,795.1389999999999,587.659,0,0,0,0,1,44450.30771999999
1035,P07574.jpg,Wrench,522,388.018,238.78,785.545,682.404,0,0,0,0,1,15392.556557999991
1035,P07574.jpg,Wrench,522,438.427,350.874,807.132,694.3969999999998,0,0,0,0,1,9870.28745500001
263,P07581.jpg,Pliers,287,190.361,53.243,140.185,103.311,0,0,1,0,0,5056.089131999999
248,P07585.jpg,Pliers,348,290.516,145.037,146.559,32.76,0,0,1,0,0,16555.364721
249,P07586.jpg,Pliers,348,289.632,145.037,146.284,32.892,0,0,1,0,0,16395.91624
497,P07594.jpg,Pliers,856,735.268,589.52,345.539,270.672,0,0,1,0,0,10911.715515999998
497,P07594.jpg,Pliers,856,749.408,564.503,312.713,226.904,0,0,1,0,0,15866.513145000003
459,P07596.jpg,Pliers,464,268.259,188.076,318.587,255.827,0,0,1,0,0,5032.285080000001
459,P07596.jpg,Pliers,464,257.647,185.128,268.06,239.34,0,0,1,0,0,2082.74568
448,P07605.jpg,Scissors,475,284.879,227.541,320.816,256.445,0,0,0,1,0,3690.904398
714,P07608.jpg,Pliers,404,156.056,93.428,527.02,354.1040000000001,0,0,1,0,0,10829.383247999995
604,P07610.jpg,Pliers,404,157.596,95.482,408.732,251.258,0,0,1,0,0,9781.340036000001
510,P07626.jpg,Scissors,596,479.375,434.694,299.027,237.567,0,0,0,1,0,2746.094259999998
551,P07633.jpg,Pliers,794,690.084,652.755,415.006,312.212,0,0,1,0,0,3837.1972259999943
565,P07634.jpg,Pliers,471,423.72,289.6620000000001,192.48,74.635,0,0,1,0,0,15798.065009999991
565,P07634.jpg,Wrench,471,450.05300000000005,232.208,233.725,61.541,0,0,0,0,1,37509.42348000001
749,P07641.jpg,Wrench,1101,949.91,877.163,512.063,404.443,0,0,0,0,1,7829.032139999996
343,P07647.jpg,Scissors,334,165.515,77.665,261.125,190.379,0,0,0,1,0,6215.036099999999
343,P07647.jpg,Scissors,334,193.949,74.694,276.228,173.68599999999995,0,0,0,1,0,12228.646210000008
527,P07652.jpg,Pliers,438,262.132,194.234,453.11,319.986,0,0,1,0,0,9038.853352000002
527,P07652.jpg,Wrench,438,272.706,150.267,347.466,288.232,0,0,0,0,1,7252.551725999999
527,P07652.jpg,Wrench,438,208.704,184.773,351.13,266.248,0,0,0,0,1,2031.3111420000012
380,P07663.jpg,Pliers,455,189.632,115.629,252.306,172.167,0,0,1,0,0,5930.526417000001
291,P07673.jpg,Pliers,334,215.169,65.781,228.956,119.367,0,0,1,0,0,16371.281531999999
455,P07676.jpg,Pliers,424,303.858,186.409,311.593,254.652,0,0,1,0,0,6687.6635090000045
892,P07678.jpg,Pliers,543,462.274,411.907,813.446,677.01,0,0,1,0,0,6871.872012000004
892,P07678.jpg,Pliers,543,465.724,391.898,850.6560000000002,672.8760000000002,0,0,1,0,0,13124.786279999991
664,P07679.jpg,Pliers,379,347.6980000000001,209.485,415.481,316.997,0,0,1,0,0,13611.769092000006
490,P07687.jpg,Pliers,407,268.92,206.344,337.833,249.258,0,0,1,0,0,5542.669200000003
682,P07688.jpg,Pliers,870,381.385,275.26,524.737,426.744,0,0,1,0,0,10399.507124999993
682,P07688.jpg,Pliers,870,397.967,278.577,596.651,462.306,0,0,1,0,0,16039.449549999994
601,P07695.jpg,Pliers,1241,965.047,884.6260000000002,360.739,199.86900000000003,0,0,1,0,0,12937.326269999967
287,P07697.jpg,Pliers,315,290.184,121.277,104.757,41.238,0,0,1,0,0,10728.803733000004
486,P07701.jpg,Wrench,461,207.362,17.573,421.801,256.23400000000004,0,0,0,0,1,31422.79536299999
459,P07702.jpg,Pliers,378,276.175,106.147,459.0,310.61,0,0,1,0,0,25230.45492
506,P07703.jpg,Pliers,377,256.762,111.136,506.0,362.936,0,0,1,0,0,20833.838064000003
608,P07710.jpg,Pliers,674,420.501,240.653,239.537,121.882,0,0,1,0,0,21160.01644
271,P07721.jpg,Pliers,324,128.036,81.926,160.151,113.362,0,0,1,0,0,2157.4407900000006
592,P07724.jpg,Knife,526,219.222,141.024,363.569,279.879,0,1,0,0,0,6544.39062
492,P07726.jpg,Pliers,910,578.145,489.111,322.1090000000001,159.059,0,0,1,0,0,14516.993700000008
492,P07726.jpg,Pliers,910,705.337,612.8340000000002,350.0440000000001,203.527,0,0,1,0,0,13553.262050999983
492,P07726.jpg,Pliers,910,862.592,764.307,239.444,129.414,0,0,1,0,0,10814.298549999996
492,P07726.jpg,Pliers,910,465.985,418.577,360.876,189.275,0,0,1,0,0,8135.2602080000015
436,P07736.jpg,Pliers,619,535.628,386.973,97.001,39.407,0,0,1,0,0,8561.636070000002
662,P07737.jpg,Pliers,571,375.104,270.626,302.2340000000001,203.279,0,0,1,0,0,10338.62049000001
662,P07737.jpg,Pliers,571,330.846,249.586,147.282,88.98299999999998,0,0,1,0,0,4737.376740000002
556,P07740.jpg,Pliers,909,289.91,148.997,349.191,285.409,0,0,1,0,0,8987.712965999997
538,P07745.jpg,Pliers,568,461.906,421.489,259.337,139.643,0,0,1,0,0,4837.672398000003
538,P07745.jpg,Pliers,568,433.759,363.029,162.086,36.158,0,0,1,0,0,8906.887440000002
537,P07746.jpg,Pliers,567,432.995,360.2290000000001,160.54,34.846,0,0,1,0,0,9146.249603999988
537,P07746.jpg,Pliers,567,460.372,419.306,260.722,137.517,0,0,1,0,0,5059.536530000003
772,P07750.jpg,Scissors,827,143.963,60.948,642.29,600.246,0,0,0,1,0,3490.282659999998
828,P07755.jpg,Wrench,641,192.219,57.014,324.2920000000001,154.47,0,0,0,0,1,22960.78351000001
593,P07756.jpg,Pliers,451,357.591,241.832,491.991,339.446,0,0,1,0,0,17658.456654999998
401,P07761.jpg,Scissors,808,302.872,170.429,254.633,225.359,0,0,0,1,0,3877.1363820000006
538,P07769.jpg,Scissors,653,463.821,327.745,272.42900000000003,186.399,0,0,0,1,0,11706.618280000006
529,P07770.jpg,Pliers,697,521.643,377.283,317.523,239.674,0,0,1,0,0,11238.281640000003
529,P07770.jpg,Pliers,697,591.609,464.076,357.366,269.71,0,0,1,0,0,11179.032648000002
530,P07771.jpg,Pliers,698,591.571,466.516,357.42800000000005,270.22,0,0,1,0,0,10905.796440000004
530,P07771.jpg,Pliers,698,511.7480000000001,376.9380000000001,317.509,243.812,0,0,1,0,0,9935.09257
808,P07785.jpg,Pliers,682,636.938,534.681,729.3530000000002,581.423,0,0,1,0,0,15126.878010000011
615,P07790.jpg,Pliers,501,412.513,280.738,437.555,272.225,0,0,1,0,0,21786.360749999993
723,P07795.jpg,Pliers,471,341.131,307.018,572.2,437.319,0,0,1,0,0,4601.1955530000005
664,P07796.jpg,Scissors,576,393.027,330.084,344.695,222.359,0,0,0,1,0,7700.194847999997
545,P07797.jpg,Scissors,579,397.281,335.482,343.546,224.189,0,0,0,1,0,7376.143242999998
747,P07799.jpg,Scissors,581,398.653,337.379,547.05,426.733,0,0,0,1,0,7372.3038579999975
554,P07802.jpg,Wrench,648,293.947,260.188,425.611,299.147,0,0,0,0,1,4269.298176000002
554,P07802.jpg,Wrench,648,543.431,460.269,450.005,288.876,0,0,0,0,1,13399.809898000007
199,P07812.jpg,Pliers,250,241.741,107.687,144.35,48.424,0,0,1,0,0,12859.264004
1035,P07815.jpg,Knife,1500,322.1090000000001,226.811,677.607,598.453,0,1,0,0,0,7543.217892000007
280,P07817.jpg,Pliers,452,446.257,367.573,178.123,76.24600000000002,0,0,1,0,0,8016.089868
525,P07824.jpg,Scissors,363,252.301,211.25,335.19699999999995,257.937,0,0,0,1,0,3171.6002599999965
332,P07825.jpg,Scissors,364,252.534,215.07,130.415,68.093,0,0,0,1,0,2334.8314079999996
303,P07833.jpg,Scissors,391,301.075,187.799,189.243,144.654,0,0,0,1,0,5050.863563999999
469,P07848.jpg,Scissors,883,576.6990000000002,483.574,385.852,349.9840000000001,0,0,0,1,0,3340.207499999995
694,P07855.jpg,Pliers,639,544.003,438.45,212.301,101.326,0,0,1,0,0,11713.744175000005
694,P07855.jpg,Pliers,639,469.304,430.33,189.784,70.767,0,0,1,0,0,4638.568557999999
694,P07855.jpg,Pliers,639,534.259,449.005,295.131,130.276,0,0,1,0,0,14054.54817
694,P07855.jpg,Pliers,639,541.567,499.346,310.41,143.143,0,0,1,0,0,7062.180007000002
426,P07862.jpg,Wrench,353,232.792,197.806,321.845,206.83,0,0,0,0,1,4023.9147899999994
426,P07866.jpg,Wrench,353,232.343,199.6,322.832,205.842,0,0,0,0,1,3830.603569999999
543,P07870.jpg,Wrench,353,232.792,198.254,445.474,327.184,0,0,0,0,1,4085.50002
622,P07872.jpg,Wrench,955,836.08,798.4630000000002,443.977,329.379,0,0,0,0,1,4310.832965999981
986,P07879.jpg,Pliers,1500,947.268,832.91,584.9730000000002,531.275,0,0,1,0,0,6140.7958840000265
445,P07888.jpg,Pliers,601,374.957,245.135,222.758,120.145,0,0,1,0,0,13321.424886000003
699,P07892.jpg,Pliers,964,732.493,662.673,367.724,255.949,0,0,1,0,0,7804.130500000004
699,P07892.jpg,Pliers,964,783.939,696.971,328.036,195.202,0,0,1,0,0,11552.307311999995
699,P07892.jpg,Pliers,964,777.814,640.625,304.547,216.261,0,0,1,0,0,12111.868054
800,P07900.jpg,Pliers,332,164.945,105.886,775.898,584.009,0,0,1,0,0,11332.772451
301,P07902.jpg,Pliers,331,164.86900000000003,103.464,257.402,95.218,0,0,1,0,0,9958.908520000003
387,P07904.jpg,Scissors,528,228.778,166.384,285.205,188.343,0,0,0,1,0,6043.607628
839,P07910.jpg,Pliers,370,212.503,74.752,674.7,564.842,0,0,1,0,0,15133.049358000006
839,P07910.jpg,Wrench,370,288.666,53.12600000000001,637.757,511.372,0,0,0,0,1,29768.722899999982
782,P07912.jpg,Wrench,728,333.011,268.259,670.545,500.19,0,0,0,0,1,11030.826959999999
455,P07919.jpg,Pliers,419,177.29,113.402,344.282,186.112,0,0,1,0,0,10105.164959999998
556,P07921.jpg,Pliers,812,314.689,224.925,449.052,256.41700000000003,0,0,1,0,0,17291.688140000002
821,P07929.jpg,Pliers,501,440.524,372.408,731.575,586.021,0,0,1,0,0,9914.556264000004
821,P07929.jpg,Pliers,501,438.614,385.776,712.548,593.632,0,0,1,0,0,6283.283607999999
620,P07935.jpg,Scissors,1070,770.8889999999999,721.944,566.837,485.655,0,0,0,1,0,3973.4529899999957
620,P07935.jpg,Scissors,1070,761.372,705.6289999999998,559.6519999999998,494.994,0,0,0,1,0,3604.230893999999
384,P07939.jpg,Pliers,385,226.01,135.019,282.5490000000001,76.08800000000002,0,0,1,0,0,18786.092851000005
384,P07941.jpg,Pliers,378,215.177,129.202,283.439,76.97800000000002,0,0,1,0,0,17750.484475
525,P07952.jpg,Scissors,377,175.327,94.849,326.68,267.671,0,0,0,1,0,4748.926302000001
663,P07959.jpg,Pliers,462,412.689,322.872,371.065,234.316,0,0,1,0,0,12282.384933000001
662,P07964.jpg,Pliers,586,506.328,461.652,361.3,232.429,0,0,1,0,0,5757.440795999999
793,P07989.jpg,Pliers,594,119.253,87.553,670.788,575.224,0,0,1,0,0,3029.378799999999
793,P07989.jpg,Pliers,594,133.593,89.81700000000002,668.0310000000002,525.604,0,0,1,0,0,6234.884352000001
555,P07993.jpg,Wrench,533,382.649,292.574,466.895,432.81,0,0,0,0,1,3070.206374999998
555,P07994.jpg,Wrench,532,376.524,290.673,468.181,432.81,0,0,0,0,1,3036.6357209999983
1023,P08002.jpg,Wrench,1500,1235.07,1042.567,828.5939999999998,725.465,0,0,0,0,1,19852.641886999954
1023,P08002.jpg,Pliers,1500,1221.728,1040.661,774.066,695.83,0,0,1,0,0,14165.957811999999
270,P08013.jpg,Scissors,259,191.206,88.198,202.109,74.148,0,0,0,1,0,13181.006688000001
454,P08017.jpg,Pliers,511,461.004,353.869,401.919,274.61,0,0,1,0,0,13639.249714999996
463,P08019.jpg,Pliers,447,252.183,140.859,425.445,328.338,0,0,1,0,0,10810.339667999995
515,P08020.jpg,Pliers,445,348.31,266.887,334.18300000000005,215.429,0,0,1,0,0,9669.306942000005
486,P08025.jpg,Wrench,422,137.80700000000002,38.071,306.355,257.36,0,0,0,0,1,4886.5653200000015
486,P08025.jpg,Wrench,422,92.765,30.028,324.939,243.845,0,0,0,0,1,5087.594278000001
843,P08030.jpg,Pliers,616,364.747,250.47,744.341,573.396,0,0,1,0,0,19535.08176500001
533,P08031.jpg,Scissors,403,257.572,173.592,182.196,124.758,0,0,0,1,0,4823.643239999999
869,P08033.jpg,Pliers,746,115.644,51.187,628.3380000000002,505.49,0,0,1,0,0,7918.413536000013
907,P08034.jpg,Pliers,747,118.647,50.306,667.375,541.257,0,0,1,0,0,8619.030238000005
661,P08039.jpg,Scissors,631,345.56699999999995,234.11900000000003,383.732,272.672,0,0,0,1,0,12377.414879999991
661,P08039.jpg,Scissors,631,424.141,336.747,522.366,442.709,0,0,0,1,0,6961.543857999999
661,P08039.jpg,Scissors,631,518.751,416.1230000000001,306.373,245.864,0,0,0,1,0,6209.917651999991
661,P08039.jpg,Scissors,631,383.25,268.596,280.331,156.25,0,0,0,1,0,14226.382974000002
863,P08042.jpg,Pliers,463,197.084,30.004,722.0,538.0,0,0,1,0,0,30742.72
409,P08045.jpg,Pliers,458,278.757,199.029,299.0490000000001,205.211,0,0,1,0,0,7481.516064000007
409,P08045.jpg,Pliers,458,274.10200000000003,165.858,278.196,175.35299999999995,0,0,1,0,0,11132.137692000011
409,P08045.jpg,Pliers,458,432.394,403.296,265.874,147.866,0,0,1,0,0,3433.796784000002
409,P08046.jpg,Pliers,458,273.52,166.44,278.67,174.40599999999995,0,0,1,0,0,11164.589120000006
409,P08046.jpg,Pliers,458,277.593,197.865,299.0490000000001,206.633,0,0,1,0,0,7368.142848000008
409,P08046.jpg,Pliers,458,430.648,402.714,267.295,146.444,0,0,1,0,0,3375.8518340000037
785,P08047.jpg,Pliers,458,281.085,199.611,684.942,581.246,0,0,1,0,0,8448.527904
785,P08047.jpg,Pliers,458,261.29900000000004,177.497,663.1110000000001,532.126,0,0,1,0,0,10976.804970000014
785,P08047.jpg,Pliers,458,431.812,403.296,645.8290000000002,523.94,0,0,1,0,0,3475.786724000006
454,P08061.jpg,Pliers,404,304.4120000000001,181.723,239.889,101.532,0,0,1,0,0,16974.881973000014
690,P08065.jpg,Pliers,429,346.144,209.867,596.4540000000002,547.683,0,0,1,0,0,6646.365567000026
690,P08065.jpg,Pliers,429,326.52,196.239,578.864,521.298,0,0,1,0,0,7499.756046000003
665,P08070.jpg,Pliers,375,212.039,96.252,625.701,446.929,0,0,1,0,0,20699.473564000004
702,P08073.jpg,Pliers,836,185.896,40.366,361.168,283.078,0,0,1,0,0,11364.437700000002
702,P08073.jpg,Pliers,836,661.789,491.827,588.118,467.729,0,0,1,0,0,20461.55521800001
668,P08077.jpg,Pliers,604,519.578,454.343,541.831,391.666,0,0,1,0,0,9796.013774999994
668,P08077.jpg,Pliers,604,507.299,361.479,644.779,499.258,0,0,1,0,0,21219.87222
498,P08085.jpg,Pliers,526,451.144,306.1090000000001,398.746,260.253,0,0,1,0,0,20086.332254999987
460,P08092.jpg,Wrench,305,254.61900000000003,47.668,439.745,320.881,0,0,0,0,1,24599.023664000008
461,P08093.jpg,Wrench,306,254.676,47.43600000000001,440.701,320.51,0,0,0,0,1,24908.382840000006
707,P08094.jpg,Pliers,707,503.075,333.287,380.125,291.648,0,0,1,0,0,15022.332875999997
518,P08106.jpg,Pliers,483,427.151,359.642,394.952,283.91,0,0,1,0,0,7496.334378
